Row Type,Action,Campaign status,Campaign,Campaign type,Networks,Budget,Budget type,Bid strategy type,Maximum CPC bid limit,Language,Location,EU political ads,Ad group,Status,Keyword status,Keyword,Match Type,Ad status,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Final URL,Asset action,Level,Sitelink text,Callout text
Campaign,Add,Paused,animota,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2724;2124,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,Kristin Moon Science,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2124,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,ohmmu.com,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2124;2826,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,Blasters4Masters,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2826;2124,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,Klinio,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2826,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,CRZ YOGA,Search,Google search,10,Daily,Maximize clicks,0.40,en,2124;2840,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,www.freeskycycle.com,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2124;2826,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,FredCo International,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2124,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,Maia Homes,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2124;2826,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campaign,Add,Paused,Gourmet Attitude,Search,Google search,10,Daily,Maximize clicks,0.40,en,2840;2124,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Elephant Robotics,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Medievalbrick,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Yeego,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Vsdoll,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Mobility2You,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Baker's Secret,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,agedandcharred,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Tycorun Batteries,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Pickleball Clearance,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,animota,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Kristin Moon Science,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,ohmmu.com,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Blasters4Masters,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Klinio,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,CRZ YOGA,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,www.freeskycycle.com,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,FredCo International,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Maia Homes,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad group,Add,,Gourmet Attitude,,,,,,,,,,AG-1,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Elephant Robotics coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Elephant Robotics coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Elephant Robotics promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Elephant Robotics promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Promo code Elephant Robotics,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Coupon Elephant Robotics,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Coupon code Elephant Robotics,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Coupon code for Elephant Robotics,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Coupon for Elephant Robotics,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Elephant Robotics,,,,,,,,,,AG-1,,Enabled,Promo code for Elephant Robotics,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Medievalbrick coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Medievalbrick coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Medievalbrick promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Medievalbrick promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Promo code Medievalbrick,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Coupon Medievalbrick,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Coupon code Medievalbrick,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Coupon code for Medievalbrick,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Coupon for Medievalbrick,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Medievalbrick,,,,,,,,,,AG-1,,Enabled,Promo code for Medievalbrick,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Yeego coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Yeego coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Yeego promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Yeego promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Promo code Yeego,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Coupon Yeego,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Coupon code Yeego,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Coupon code for Yeego,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Coupon for Yeego,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Yeego,,,,,,,,,,AG-1,,Enabled,Promo code for Yeego,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Vsdoll coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Vsdoll coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Vsdoll promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Vsdoll promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Promo code Vsdoll,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Coupon Vsdoll,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Coupon code Vsdoll,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Coupon code for Vsdoll,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Coupon for Vsdoll,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Vsdoll,,,,,,,,,,AG-1,,Enabled,Promo code for Vsdoll,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Mobility2You coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Mobility2You coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Mobility2You promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Mobility2You promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Promo code Mobility2You,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Coupon Mobility2You,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Coupon code Mobility2You,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Coupon code for Mobility2You,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Coupon for Mobility2You,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Mobility2You,,,,,,,,,,AG-1,,Enabled,Promo code for Mobility2You,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Baker's Secret coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Baker's Secret coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Baker's Secret promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Baker's Secret promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Promo code Baker's Secret,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Coupon Baker's Secret,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Coupon code Baker's Secret,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Coupon code for Baker's Secret,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Coupon for Baker's Secret,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Baker's Secret,,,,,,,,,,AG-1,,Enabled,Promo code for Baker's Secret,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,agedandcharred coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,agedandcharred coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,agedandcharred promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,agedandcharred promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,Promo code agedandcharred,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,Coupon agedandcharred,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,Coupon code agedandcharred,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,Coupon code for agedandcharred,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,Coupon for agedandcharred,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,agedandcharred,,,,,,,,,,AG-1,,Enabled,Promo code for agedandcharred,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Tycorun Batteries coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Tycorun Batteries coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Tycorun Batteries promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Tycorun Batteries promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Promo code Tycorun Batteries,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Coupon Tycorun Batteries,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Coupon code Tycorun Batteries,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Coupon code for Tycorun Batteries,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Coupon for Tycorun Batteries,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Tycorun Batteries,,,,,,,,,,AG-1,,Enabled,Promo code for Tycorun Batteries,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Pickleball Clearance coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Pickleball Clearance coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Pickleball Clearance promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Pickleball Clearance promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Promo code Pickleball Clearance,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Coupon Pickleball Clearance,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Coupon code Pickleball Clearance,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Coupon code for Pickleball Clearance,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Coupon for Pickleball Clearance,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Pickleball Clearance,,,,,,,,,,AG-1,,Enabled,Promo code for Pickleball Clearance,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Proteck'd EMF Apparel coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Proteck'd EMF Apparel coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Proteck'd EMF Apparel promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Proteck'd EMF Apparel promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Promo code Proteck'd EMF Apparel,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Coupon Proteck'd EMF Apparel,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Coupon code Proteck'd EMF Apparel,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Coupon code for Proteck'd EMF Apparel,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Coupon for Proteck'd EMF Apparel,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Proteck'd EMF Apparel,,,,,,,,,,AG-1,,Enabled,Promo code for Proteck'd EMF Apparel,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,animota coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,animota coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,animota promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,animota promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,Promo code animota,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,Coupon animota,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,Coupon code animota,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,Coupon code for animota,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,Coupon for animota,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,animota,,,,,,,,,,AG-1,,Enabled,Promo code for animota,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Kristin Moon Science coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Kristin Moon Science coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Kristin Moon Science promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Kristin Moon Science promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Promo code Kristin Moon Science,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Coupon Kristin Moon Science,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Coupon code Kristin Moon Science,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Coupon code for Kristin Moon Science,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Coupon for Kristin Moon Science,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,Kristin Moon Science,,,,,,,,,,AG-1,,Enabled,Promo code for Kristin Moon Science,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,ohmmu.com coupon,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,ohmmu.com coupon code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,ohmmu.com promo code,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,ohmmu.com promo,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,Promo code ohmmu.com,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,Coupon ohmmu.com,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,Coupon code ohmmu.com,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,Add,,ohmmu.com,,,,,,,,,,AG-1,,Enabled,Coupon code for ohmmu.com,Phrase match,,,,,,,,,,,,,,,,,,,,,,,,,,
